TradeDate,Ticker,Open,High,Low,Close,MarketHoursVolume,CumulativePriceFactor,CumulativeVolumeFactor,AdjustmentFactor,AdjustmentReason,SecId
2021-08-12 00:00:00,MSFT,286.5,289.97,286.35,289.81,13048699,1.362712615304511,1.0,,,39827
2021-08-13 00:00:00,MSFT,289.44,292.9,289.3,292.85,16862657,1.362712615304511,1.0,,,39827
2021-08-16 00:00:00,MSFT,293.0,294.82,290.02,294.6,20527163,1.362712615304511,1.0,,,39827
2021-08-17 00:00:00,MSFT,292.45,293.43,291.09,293.08,19133321,1.362712615304511,1.0,,,39827
2021-08-18 00:00:00,MSFT,292.04,294.82,290.27,290.73,20778929,1.365321390993594,1.0,0.998089258905418,CashDiv,39827
2021-08-19 00:00:00,MSFT,288.72,297.47,288.64,296.77,27763098,1.365321390993594,1.0,,,39827
2021-08-20 00:00:00,MSFT,299.8,305.84,298.06,304.36,39467093,1.365321390993594,1.0,,,39827
2021-08-23 00:00:00,MSFT,303.32,305.4,301.85,304.65,20941825,1.365321390993594,1.0,,,39827
2021-08-24 00:00:00,MSFT,305.06,305.65,302.01,302.62,16571539,1.365321390993594,1.0,,,39827
2021-08-25 00:00:00,MSFT,304.25,304.59,300.42,302.01,17763770,1.365321390993594,1.0,,,39827
2021-08-26 00:00:00,MSFT,301.0,302.42,298.95,299.09,17147821,1.365321390993594,1.0,,,39827
2021-08-27 00:00:00,MSFT,299.0,300.87,296.83,299.72,21759680,1.365321390993594,1.0,,,39827
2021-08-30 00:00:00,MSFT,301.07,304.21,301.03,303.59,15004781,1.365321390993594,1.0,,,39827
2021-08-31 00:00:00,MSFT,304.22,304.5,301.5,301.88,23253529,1.365321390993594,1.0,,,39827
2021-09-01 00:00:00,MSFT,302.88,305.2,301.49,301.83,17883630,1.365321390993594,1.0,,,39827
2021-09-02 00:00:00,MSFT,302.05,303.35,300.18,301.15,15599635,1.365321390993594,1.0,,,39827
2021-09-03 00:00:00,MSFT,301.0,303.6,300.26,301.14,13201114,1.365321390993594,1.0,,,39827
2021-09-07 00:00:00,MSFT,300.79,301.09,298.2,300.18,16133323,1.365321390993594,1.0,,,39827
2021-09-08 00:00:00,MSFT,299.8,300.61,297.47,300.21,14357924,1.365321390993594,1.0,,,39827
2021-09-09 00:00:00,MSFT,300.76,302.14,297.0,297.25,19001583,1.365321390993594,1.0,,,39827
2021-09-10 00:00:00,MSFT,298.4,299.92,295.38,295.71,18887675,1.365321390993594,1.0,,,39827
2021-09-13 00:00:00,MSFT,297.51,298.54,294.08,296.99,21311904,1.365321390993594,1.0,,,39827
2021-09-14 00:00:00,MSFT,299.57,301.39,298.1,299.79,20734603,1.365321390993594,1.0,,,39827
2021-09-15 00:00:00,MSFT,303.26,305.31,301.83,304.82,26515754,1.365321390993594,1.0,,,39827
2021-09-16 00:00:00,MSFT,303.76,305.31,300.77,305.22,17773738,1.365321390993594,1.0,,,39827
2021-09-17 00:00:00,MSFT,304.17,304.63,299.53,299.87,35563406,1.365321390993594,1.0,,,39827
2021-09-20 00:00:00,MSFT,296.6,298.72,289.53,294.3,36192896,1.365321390993594,1.0,,,39827
